MON,APT,MON
MON,ASL,MON
MON,DAB,MON
MON,DSA,MON
MON,DSS,MON
MON,GFAGFB,MON
MON,GFC,MON
MON,KVB,MON
MON,MID,MON
MON,NLNVAL,MON
MON,OSC,MON
MON,OSE,MON
MON,OSOVFB,MON
MON,OSS,MON
MON,STASTB,MON
MON,STC,MON
MON,TENTRB,MON
MON,TEQTRC,MON
MON,TRO,MON
MON,DSS,MID,OSS,TENTRB,MON
MON,DSS,MID,OSS,TEQTRC,MON
MON,DSS,MID,OSS,TRO,MON
MON,DSS,MID,STC,TENTRB,MON
MON,DSS,MID,STC,TEQTRC,MON
MON,DSS,MID,STC,TRO,MON
MON,DSS,MID,TENTRB,TEQTRC,MON
MON,DSS,MID,TENTRB,TRO,MON
MON,DSS,MID,TEQTRC,TRO,MON
MON,DSS,NLNVAL,OSC,OSS,MON
MON,DSS,NLNVAL,OSC,TENTRB,MON
MON,DSS,NLNVAL,OSC,TRO,MON
MON,DSS,NLNVAL,OSOVFB,TRO,MON
MON,DSS,NLNVAL,OSS,TENTRB,MON
MON,DSS,NLNVAL,OSS,TRO,MON
MON,DSS,NLNVAL,STC,TRO,MON
MON,DSS,NLNVAL,TENTRB,TRO,MON
MON,DSS,NLNVAL,TEQTRC,TRO,MON
MON,DSS,OSC,OSE,TRO,MON
MON,DSS,OSC,OSOVFB,OSS,MON
MON,DSS,OSC,OSOVFB,TENTRB,MON
MON,DSS,OSC,OSOVFB,TRO,MON
MON,DSS,OSC,OSS,STC,MON
MON,DSS,OSC,OSS,TENTRB,MON
MON,DSS,OSC,OSS,TEQTRC,MON
MON,DSS,OSC,OSS,TRO,MON
MON,DSS,OSC,STC,TENTRB,MON
MON,DSS,OSC,STC,TRO,MON
MON,DSS,OSC,TENTRB,TEQTRC,MON
MON,DSS,OSC,TENTRB,TRO,MON
MON,DSS,OSC,TEQTRC,TRO,MON
MON,DSS,OSE,OSS,TRO,MON
MON,DSS,OSE,TENTRB,TRO,MON
MON,DSS,OSOVFB,OSS,TENTRB,MON
MON,DSS,OSOVFB,OSS,TRO,MON
MON,DSS,OSOVFB,STC,TRO,MON
MON,DSS,OSOVFB,TENTRB,TRO,MON
MON,DSS,OSOVFB,TEQTRC,TRO,MON
MON,DSS,OSS,STC,TENTRB,MON
MON,DSS,OSS,STC,TRO,MON
MON,DSS,OSS,TENTRB,TEQTRC,MON
MON,DSS,OSS,TENTRB,TRO,MON
MON,DSS,OSS,TEQTRC,TRO,MON
MON,DSS,STC,TENTRB,TRO,MON
MON,DSS,STC,TEQTRC,TRO,MON
MON,DSS,TENTRB,TEQTRC,TRO,MON
MON,GFAGFB,GFC,KVB,TRO,MON
MON,GFAGFB,GFC,MID,TRO,MON
MON,GFAGFB,KVB,MID,OSC,MON
MON,GFAGFB,KVB,MID,OSS,MON
MON,GFAGFB,KVB,MID,TENTRB,MON
MON,GFAGFB,KVB,MID,TRO,MON
MON,GFAGFB,KVB,OSC,OSS,MON
MON,GFAGFB,KVB,OSC,TRO,MON
MON,GFAGFB,KVB,OSS,TRO,MON
MON,GFAGFB,KVB,TENTRB,TRO,MON
MON,GFAGFB,MID,OSC,OSS,MON
MON,GFAGFB,MID,OSC,TRO,MON
MON,GFAGFB,MID,OSS,TRO,MON
MON,GFAGFB,MID,TENTRB,TRO,MON
MON,GFAGFB,OSC,OSS,TRO,MON
MON,GFC,KVB,MID,NLNVAL,MON
MON,GFC,KVB,MID,OSC,MON
MON,GFC,KVB,MID,OSE,MON
MON,GFC,KVB,MID,OSOVFB,MON
MON,GFC,KVB,MID,OSS,MON
MON,GFC,KVB,MID,STASTB,MON
MON,GFC,KVB,MID,STC,MON
MON,GFC,KVB,MID,TENTRB,MON
MON,GFC,KVB,MID,TEQTRC,MON
MON,GFC,KVB,MID,TRO,MON
MON,GFC,KVB,NLNVAL,OSC,MON
MON,GFC,KVB,NLNVAL,OSOVFB,MON
MON,GFC,KVB,NLNVAL,OSS,MON
MON,GFC,KVB,NLNVAL,STC,MON
MON,GFC,KVB,NLNVAL,TENTRB,MON
MON,GFC,KVB,NLNVAL,TEQTRC,MON
MON,GFC,KVB,NLNVAL,TRO,MON
MON,GFC,KVB,OSC,OSE,MON
MON,GFC,KVB,OSC,OSOVFB,MON
MON,GFC,KVB,OSC,OSS,MON
MON,GFC,KVB,OSC,STC,MON
MON,GFC,KVB,OSC,TENTRB,MON
MON,GFC,KVB,OSC,TEQTRC,MON
MON,GFC,KVB,OSC,TRO,MON
MON,GFC,KVB,OSE,OSS,MON
MON,GFC,KVB,OSE,TENTRB,MON
MON,GFC,KVB,OSE,TRO,MON
MON,GFC,KVB,OSOVFB,OSS,MON
MON,GFC,KVB,OSOVFB,STC,MON
MON,GFC,KVB,OSOVFB,TENTRB,MON
MON,GFC,KVB,OSOVFB,TEQTRC,MON
MON,GFC,KVB,OSOVFB,TRO,MON
MON,GFC,KVB,OSS,STC,MON
MON,GFC,KVB,OSS,TENTRB,MON
MON,GFC,KVB,OSS,TEQTRC,MON
MON,GFC,KVB,OSS,TRO,MON
MON,GFC,KVB,STASTB,TRO,MON
MON,GFC,KVB,STC,TENTRB,MON
MON,GFC,KVB,STC,TEQTRC,MON
MON,GFC,KVB,STC,TRO,MON
MON,GFC,KVB,TENTRB,TEQTRC,MON
MON,GFC,KVB,TENTRB,TRO,MON
MON,GFC,KVB,TEQTRC,TRO,MON
MON,GFC,MID,NLNVAL,OSC,MON
MON,GFC,MID,NLNVAL,OSOVFB,MON
MON,GFC,MID,NLNVAL,OSS,MON
MON,GFC,MID,NLNVAL,STC,MON
MON,GFC,MID,NLNVAL,TENTRB,MON
MON,GFC,MID,NLNVAL,TEQTRC,MON
MON,GFC,MID,NLNVAL,TRO,MON
MON,GFC,MID,OSC,OSE,MON
MON,GFC,MID,OSC,OSOVFB,MON
MON,GFC,MID,OSC,OSS,MON
MON,GFC,MID,OSC,STC,MON
MON,GFC,MID,OSC,TENTRB,MON
MON,GFC,MID,OSC,TEQTRC,MON
MON,GFC,MID,OSC,TRO,MON
MON,GFC,MID,OSE,OSS,MON
MON,GFC,MID,OSE,TENTRB,MON
MON,GFC,MID,OSE,TRO,MON
MON,GFC,MID,OSOVFB,OSS,MON
MON,GFC,MID,OSOVFB,STC,MON
MON,GFC,MID,OSOVFB,TENTRB,MON
MON,GFC,MID,OSOVFB,TEQTRC,MON
MON,GFC,MID,OSOVFB,TRO,MON
MON,GFC,MID,OSS,STC,MON
MON,GFC,MID,OSS,TENTRB,MON
MON,GFC,MID,OSS,TEQTRC,MON
MON,GFC,MID,OSS,TRO,MON
MON,GFC,MID,STASTB,TRO,MON
MON,GFC,MID,STC,TENTRB,MON
MON,GFC,MID,STC,TEQTRC,MON
MON,GFC,MID,STC,TRO,MON
MON,GFC,MID,TENTRB,TEQTRC,MON
MON,GFC,MID,TENTRB,TRO,MON
MON,GFC,MID,TEQTRC,TRO,MON
MON,GFC,NLNVAL,OSC,OSS,MON
MON,GFC,NLNVAL,OSC,TENTRB,MON
MON,GFC,NLNVAL,OSC,TEQTRC,MON
MON,GFC,NLNVAL,OSC,TRO,MON
MON,GFC,NLNVAL,OSOVFB,TRO,MON
MON,GFC,NLNVAL,OSS,TENTRB,MON
MON,GFC,NLNVAL,OSS,TEQTRC,MON
MON,GFC,NLNVAL,OSS,TRO,MON
MON,GFC,NLNVAL,STC,TRO,MON
MON,GFC,NLNVAL,TENTRB,TRO,MON
MON,GFC,NLNVAL,TEQTRC,TRO,MON
MON,GFC,OSC,OSE,OSS,MON
MON,GFC,OSC,OSE,TRO,MON
MON,GFC,OSC,OSOVFB,OSS,MON
MON,GFC,OSC,OSOVFB,TENTRB,MON
MON,GFC,OSC,OSOVFB,TEQTRC,MON
MON,GFC,OSC,OSOVFB,TRO,MON
MON,GFC,OSC,OSS,STC,MON
MON,GFC,OSC,OSS,TENTRB,MON
MON,GFC,OSC,OSS,TEQTRC,MON
MON,GFC,OSC,OSS,TRO,MON
MON,GFC,OSC,STC,TENTRB,MON
MON,GFC,OSC,STC,TEQTRC,MON
MON,GFC,OSC,STC,TRO,MON
MON,GFC,OSC,TENTRB,TEQTRC,MON
MON,GFC,OSC,TENTRB,TRO,MON
MON,GFC,OSC,TEQTRC,TRO,MON
MON,GFC,OSE,OSS,TRO,MON
MON,GFC,OSE,TENTRB,TRO,MON
MON,GFC,OSE,TEQTRC,TRO,MON
MON,GFC,OSOVFB,OSS,TENTRB,MON
MON,GFC,OSOVFB,OSS,TEQTRC,MON
MON,GFC,OSOVFB,OSS,TRO,MON
MON,GFC,OSOVFB,STC,TRO,MON
MON,GFC,OSOVFB,TENTRB,TRO,MON
MON,GFC,OSOVFB,TEQTRC,TRO,MON
MON,GFC,OSS,STC,TENTRB,MON
MON,GFC,OSS,STC,TEQTRC,MON
MON,GFC,OSS,STC,TRO,MON
MON,GFC,OSS,TENTRB,TEQTRC,MON
MON,GFC,OSS,TENTRB,TRO,MON
MON,GFC,OSS,TEQTRC,TRO,MON
MON,GFC,STC,TENTRB,TRO,MON
MON,GFC,STC,TEQTRC,TRO,MON
MON,GFC,TENTRB,TEQTRC,TRO,MON
MON,KVB,MID,NLNVAL,OSC,MON
MON,KVB,MID,NLNVAL,OSE,MON
MON,KVB,MID,NLNVAL,OSOVFB,MON
MON,KVB,MID,NLNVAL,OSS,MON
MON,KVB,MID,NLNVAL,STC,MON
MON,KVB,MID,NLNVAL,TENTRB,MON
MON,KVB,MID,NLNVAL,TEQTRC,MON
MON,KVB,MID,NLNVAL,TRO,MON
MON,KVB,MID,OSC,OSE,MON
MON,KVB,MID,OSC,OSOVFB,MON
MON,KVB,MID,OSC,OSS,MON
MON,KVB,MID,OSC,STASTB,MON
MON,KVB,MID,OSC,STC,MON
MON,KVB,MID,OSC,TENTRB,MON
MON,KVB,MID,OSC,TEQTRC,MON
MON,KVB,MID,OSC,TRO,MON
MON,KVB,MID,OSE,OSOVFB,MON
MON,KVB,MID,OSE,OSS,MON
MON,KVB,MID,OSE,STC,MON
MON,KVB,MID,OSE,TENTRB,MON
MON,KVB,MID,OSE,TEQTRC,MON
MON,KVB,MID,OSE,TRO,MON
MON,KVB,MID,OSOVFB,OSS,MON
MON,KVB,MID,OSOVFB,STC,MON
MON,KVB,MID,OSOVFB,TENTRB,MON
MON,KVB,MID,OSOVFB,TEQTRC,MON
MON,KVB,MID,OSOVFB,TRO,MON
MON,KVB,MID,OSS,STASTB,MON
MON,KVB,MID,OSS,STC,MON
MON,KVB,MID,OSS,TENTRB,MON
MON,KVB,MID,OSS,TEQTRC,MON
MON,KVB,MID,OSS,TRO,MON
MON,KVB,MID,STASTB,TENTRB,MON
MON,KVB,MID,STASTB,TRO,MON
MON,KVB,MID,STC,TENTRB,MON
MON,KVB,MID,STC,TEQTRC,MON
MON,KVB,MID,STC,TRO,MON
MON,KVB,MID,TENTRB,TEQTRC,MON
MON,KVB,MID,TENTRB,TRO,MON
MON,KVB,MID,TEQTRC,TRO,MON
MON,KVB,NLNVAL,OSC,OSE,MON
MON,KVB,NLNVAL,OSC,OSOVFB,MON
MON,KVB,NLNVAL,OSC,OSS,MON
MON,KVB,NLNVAL,OSC,STC,MON
MON,KVB,NLNVAL,OSC,TENTRB,MON
MON,KVB,NLNVAL,OSC,TEQTRC,MON
MON,KVB,NLNVAL,OSC,TRO,MON
MON,KVB,NLNVAL,OSE,OSS,MON
MON,KVB,NLNVAL,OSE,TRO,MON
MON,KVB,NLNVAL,OSOVFB,OSS,MON
MON,KVB,NLNVAL,OSOVFB,TENTRB,MON
MON,KVB,NLNVAL,OSOVFB,TEQTRC,MON
MON,KVB,NLNVAL,OSOVFB,TRO,MON
MON,KVB,NLNVAL,OSS,STC,MON
MON,KVB,NLNVAL,OSS,TENTRB,MON
MON,KVB,NLNVAL,OSS,TEQTRC,MON
MON,KVB,NLNVAL,OSS,TRO,MON
MON,KVB,NLNVAL,STC,TENTRB,MON
MON,KVB,NLNVAL,STC,TEQTRC,MON
MON,KVB,NLNVAL,STC,TRO,MON
MON,KVB,NLNVAL,TENTRB,TEQTRC,MON
MON,KVB,NLNVAL,TENTRB,TRO,MON
MON,KVB,NLNVAL,TEQTRC,TRO,MON
MON,KVB,OSC,OSE,OSOVFB,MON
MON,KVB,OSC,OSE,OSS,MON
MON,KVB,OSC,OSE,STC,MON
MON,KVB,OSC,OSE,TENTRB,MON
MON,KVB,OSC,OSE,TEQTRC,MON
MON,KVB,OSC,OSE,TRO,MON
MON,KVB,OSC,OSOVFB,OSS,MON
MON,KVB,OSC,OSOVFB,STC,MON
MON,KVB,OSC,OSOVFB,TENTRB,MON
MON,KVB,OSC,OSOVFB,TEQTRC,MON
MON,KVB,OSC,OSOVFB,TRO,MON
MON,KVB,OSC,OSS,STASTB,MON
MON,KVB,OSC,OSS,STC,MON
MON,KVB,OSC,OSS,TENTRB,MON
MON,KVB,OSC,OSS,TEQTRC,MON
MON,KVB,OSC,OSS,TRO,MON
MON,KVB,OSC,STASTB,TRO,MON
MON,KVB,OSC,STC,TENTRB,MON
MON,KVB,OSC,STC,TEQTRC,MON
MON,KVB,OSC,STC,TRO,MON
MON,KVB,OSC,TENTRB,TEQTRC,MON
MON,KVB,OSC,TENTRB,TRO,MON
MON,KVB,OSC,TEQTRC,TRO,MON
MON,KVB,OSE,OSOVFB,OSS,MON
MON,KVB,OSE,OSOVFB,TRO,MON
MON,KVB,OSE,OSS,STC,MON
MON,KVB,OSE,OSS,TENTRB,MON
MON,KVB,OSE,OSS,TEQTRC,MON
MON,KVB,OSE,OSS,TRO,MON
MON,KVB,OSE,STC,TRO,MON
MON,KVB,OSE,TENTRB,TRO,MON
MON,KVB,OSE,TEQTRC,TRO,MON
MON,KVB,OSOVFB,OSS,STC,MON
MON,KVB,OSOVFB,OSS,TENTRB,MON
MON,KVB,OSOVFB,OSS,TEQTRC,MON
MON,KVB,OSOVFB,OSS,TRO,MON
MON,KVB,OSOVFB,STC,TENTRB,MON
MON,KVB,OSOVFB,STC,TEQTRC,MON
MON,KVB,OSOVFB,STC,TRO,MON
MON,KVB,OSOVFB,TENTRB,TEQTRC,MON
MON,KVB,OSOVFB,TENTRB,TRO,MON
MON,KVB,OSOVFB,TEQTRC,TRO,MON
MON,KVB,OSS,STASTB,TRO,MON
MON,KVB,OSS,STC,TENTRB,MON
MON,KVB,OSS,STC,TEQTRC,MON
MON,KVB,OSS,STC,TRO,MON
MON,KVB,OSS,TENTRB,TEQTRC,MON
MON,KVB,OSS,TENTRB,TRO,MON
MON,KVB,OSS,TEQTRC,TRO,MON
MON,KVB,STASTB,TENTRB,TRO,MON
MON,KVB,STASTB,TEQTRC,TRO,MON
MON,KVB,STC,TENTRB,TEQTRC,MON
MON,KVB,STC,TENTRB,TRO,MON
MON,KVB,STC,TEQTRC,TRO,MON
MON,KVB,TENTRB,TEQTRC,TRO,MON
MON,MID,NLNVAL,OSC,OSE,MON
MON,MID,NLNVAL,OSC,OSOVFB,MON
MON,MID,NLNVAL,OSC,OSS,MON
MON,MID,NLNVAL,OSC,STC,MON
MON,MID,NLNVAL,OSC,TENTRB,MON
MON,MID,NLNVAL,OSC,TEQTRC,MON
MON,MID,NLNVAL,OSC,TRO,MON
MON,MID,NLNVAL,OSE,OSS,MON
MON,MID,NLNVAL,OSE,TRO,MON
MON,MID,NLNVAL,OSOVFB,OSS,MON
MON,MID,NLNVAL,OSOVFB,TENTRB,MON
MON,MID,NLNVAL,OSOVFB,TEQTRC,MON
MON,MID,NLNVAL,OSOVFB,TRO,MON
MON,MID,NLNVAL,OSS,STC,MON
MON,MID,NLNVAL,OSS,TENTRB,MON
MON,MID,NLNVAL,OSS,TEQTRC,MON
MON,MID,NLNVAL,OSS,TRO,MON
MON,MID,NLNVAL,STC,TENTRB,MON
MON,MID,NLNVAL,STC,TEQTRC,MON
MON,MID,NLNVAL,STC,TRO,MON
MON,MID,NLNVAL,TENTRB,TEQTRC,MON
MON,MID,NLNVAL,TENTRB,TRO,MON
MON,MID,NLNVAL,TEQTRC,TRO,MON
MON,MID,OSC,OSE,OSOVFB,MON
MON,MID,OSC,OSE,OSS,MON
MON,MID,OSC,OSE,STC,MON
MON,MID,OSC,OSE,TENTRB,MON
MON,MID,OSC,OSE,TEQTRC,MON
MON,MID,OSC,OSE,TRO,MON
MON,MID,OSC,OSOVFB,OSS,MON
MON,MID,OSC,OSOVFB,STC,MON
MON,MID,OSC,OSOVFB,TENTRB,MON
MON,MID,OSC,OSOVFB,TEQTRC,MON
MON,MID,OSC,OSOVFB,TRO,MON
MON,MID,OSC,OSS,STASTB,MON
MON,MID,OSC,OSS,STC,MON
MON,MID,OSC,OSS,TENTRB,MON
MON,MID,OSC,OSS,TEQTRC,MON
MON,MID,OSC,OSS,TRO,MON
MON,MID,OSC,STASTB,TRO,MON
MON,MID,OSC,STC,TENTRB,MON
MON,MID,OSC,STC,TEQTRC,MON
MON,MID,OSC,STC,TRO,MON
MON,MID,OSC,TENTRB,TEQTRC,MON
MON,MID,OSC,TENTRB,TRO,MON
MON,MID,OSC,TEQTRC,TRO,MON
MON,MID,OSE,OSOVFB,OSS,MON
MON,MID,OSE,OSOVFB,TRO,MON
MON,MID,OSE,OSS,STC,MON
MON,MID,OSE,OSS,TENTRB,MON
MON,MID,OSE,OSS,TEQTRC,MON
MON,MID,OSE,OSS,TRO,MON
MON,MID,OSE,STC,TRO,MON
MON,MID,OSE,TENTRB,TRO,MON
MON,MID,OSE,TEQTRC,TRO,MON
MON,MID,OSOVFB,OSS,STC,MON
MON,MID,OSOVFB,OSS,TENTRB,MON
MON,MID,OSOVFB,OSS,TEQTRC,MON
MON,MID,OSOVFB,OSS,TRO,MON
MON,MID,OSOVFB,STC,TENTRB,MON
MON,MID,OSOVFB,STC,TEQTRC,MON
MON,MID,OSOVFB,STC,TRO,MON
MON,MID,OSOVFB,TENTRB,TEQTRC,MON
MON,MID,OSOVFB,TENTRB,TRO,MON
MON,MID,OSOVFB,TEQTRC,TRO,MON
MON,MID,OSS,STASTB,TRO,MON
MON,MID,OSS,STC,TENTRB,MON
MON,MID,OSS,STC,TEQTRC,MON
MON,MID,OSS,STC,TRO,MON
MON,MID,OSS,TENTRB,TEQTRC,MON
MON,MID,OSS,TENTRB,TRO,MON
MON,MID,OSS,TEQTRC,TRO,MON
MON,MID,STASTB,TENTRB,TRO,MON
MON,MID,STASTB,TEQTRC,TRO,MON
MON,MID,STC,TENTRB,TEQTRC,MON
MON,MID,STC,TENTRB,TRO,MON
MON,MID,STC,TEQTRC,TRO,MON
MON,MID,TENTRB,TEQTRC,TRO,MON
MON,NLNVAL,OSC,OSE,TRO,MON
MON,NLNVAL,OSC,OSOVFB,OSS,MON
MON,NLNVAL,OSC,OSOVFB,TENTRB,MON
MON,NLNVAL,OSC,OSOVFB,TRO,MON
MON,NLNVAL,OSC,OSS,STC,MON
MON,NLNVAL,OSC,OSS,TENTRB,MON
MON,NLNVAL,OSC,OSS,TEQTRC,MON
MON,NLNVAL,OSC,OSS,TRO,MON
MON,NLNVAL,OSC,STC,TENTRB,MON
MON,NLNVAL,OSC,STC,TRO,MON
MON,NLNVAL,OSC,TENTRB,TEQTRC,MON
MON,NLNVAL,OSC,TENTRB,TRO,MON
MON,NLNVAL,OSC,TEQTRC,TRO,MON
MON,NLNVAL,OSE,OSS,TRO,MON
MON,NLNVAL,OSE,TENTRB,TRO,MON
MON,NLNVAL,OSOVFB,OSS,TENTRB,MON
MON,NLNVAL,OSOVFB,OSS,TRO,MON
MON,NLNVAL,OSOVFB,STC,TRO,MON
MON,NLNVAL,OSOVFB,TENTRB,TRO,MON
MON,NLNVAL,OSOVFB,TEQTRC,TRO,MON
MON,NLNVAL,OSS,STC,TENTRB,MON
MON,NLNVAL,OSS,STC,TRO,MON
MON,NLNVAL,OSS,TENTRB,TEQTRC,MON
MON,NLNVAL,OSS,TENTRB,TRO,MON
MON,NLNVAL,OSS,TEQTRC,TRO,MON
MON,NLNVAL,STC,TENTRB,TRO,MON
MON,NLNVAL,STC,TEQTRC,TRO,MON
MON,NLNVAL,TENTRB,TEQTRC,TRO,MON
MON,OSC,OSE,OSOVFB,TRO,MON
MON,OSC,OSE,OSS,TENTRB,MON
MON,OSC,OSE,OSS,TEQTRC,MON
MON,OSC,OSE,OSS,TRO,MON
MON,OSC,OSE,STC,TRO,MON
MON,OSC,OSE,TENTRB,TRO,MON
MON,OSC,OSE,TEQTRC,TRO,MON
MON,OSC,OSOVFB,OSS,STC,MON
MON,OSC,OSOVFB,OSS,TENTRB,MON
MON,OSC,OSOVFB,OSS,TEQTRC,MON
MON,OSC,OSOVFB,OSS,TRO,MON
MON,OSC,OSOVFB,STC,TENTRB,MON
MON,OSC,OSOVFB,STC,TRO,MON
MON,OSC,OSOVFB,TENTRB,TEQTRC,MON
MON,OSC,OSOVFB,TENTRB,TRO,MON
MON,OSC,OSOVFB,TEQTRC,TRO,MON
MON,OSC,OSS,STASTB,TRO,MON
MON,OSC,OSS,STC,TENTRB,MON
MON,OSC,OSS,STC,TEQTRC,MON
MON,OSC,OSS,STC,TRO,MON
MON,OSC,OSS,TENTRB,TEQTRC,MON
MON,OSC,OSS,TENTRB,TRO,MON
MON,OSC,OSS,TEQTRC,TRO,MON
MON,OSC,STASTB,TENTRB,TRO,MON
MON,OSC,STC,TENTRB,TEQTRC,MON
MON,OSC,STC,TENTRB,TRO,MON
MON,OSC,STC,TEQTRC,TRO,MON
MON,OSC,TENTRB,TEQTRC,TRO,MON
MON,OSE,OSOVFB,OSS,TRO,MON
MON,OSE,OSOVFB,TENTRB,TRO,MON
MON,OSE,OSS,STC,TRO,MON
MON,OSE,OSS,TENTRB,TRO,MON
MON,OSE,OSS,TEQTRC,TRO,MON
MON,OSE,STC,TENTRB,TRO,MON
MON,OSE,TENTRB,TEQTRC,TRO,MON
MON,OSOVFB,OSS,STC,TENTRB,MON
MON,OSOVFB,OSS,STC,TRO,MON
MON,OSOVFB,OSS,TENTRB,TEQTRC,MON
MON,OSOVFB,OSS,TENTRB,TRO,MON
MON,OSOVFB,OSS,TEQTRC,TRO,MON
MON,OSOVFB,STC,TENTRB,TRO,MON
MON,OSOVFB,STC,TEQTRC,TRO,MON
MON,OSOVFB,TENTRB,TEQTRC,TRO,MON
MON,OSS,STASTB,TENTRB,TRO,MON
MON,OSS,STC,TENTRB,TEQTRC,MON
MON,OSS,STC,TENTRB,TRO,MON
MON,OSS,STC,TEQTRC,TRO,MON
MON,OSS,TENTRB,TEQTRC,TRO,MON
MON,STC,TENTRB,TEQTRC,TRO,MON
MON,APT,ASL,DSA,KVB,MID,MON
MON,APT,ASL,DSA,KVB,TRO,MON
MON,APT,ASL,DSA,MID,TRO,MON
MON,APT,ASL,DSS,KVB,MID,MON
MON,APT,ASL,DSS,KVB,TRO,MON
MON,APT,ASL,DSS,MID,TRO,MON
MON,APT,ASL,GFC,KVB,MID,MON
MON,APT,ASL,GFC,KVB,OSC,MON
MON,APT,ASL,GFC,KVB,OSS,MON
MON,APT,ASL,GFC,KVB,TRO,MON
MON,APT,ASL,GFC,MID,OSC,MON
MON,APT,ASL,GFC,MID,OSS,MON
MON,APT,ASL,GFC,MID,TRO,MON
MON,APT,ASL,GFC,OSC,TRO,MON
MON,APT,ASL,GFC,OSS,TRO,MON
MON,APT,ASL,KVB,MID,NLNVAL,MON
MON,APT,ASL,KVB,MID,OSC,MON
MON,APT,ASL,KVB,MID,OSOVFB,MON
MON,APT,ASL,KVB,MID,OSS,MON
MON,APT,ASL,KVB,MID,STC,MON
MON,APT,ASL,KVB,MID,TENTRB,MON
MON,APT,ASL,KVB,MID,TEQTRC,MON
MON,APT,ASL,KVB,MID,TRO,MON
MON,APT,ASL,KVB,NLNVAL,TRO,MON
MON,APT,ASL,KVB,OSC,OSS,MON
MON,APT,ASL,KVB,OSC,TENTRB,MON
MON,APT,ASL,KVB,OSC,TRO,MON
MON,APT,ASL,KVB,OSOVFB,TRO,MON
MON,APT,ASL,KVB,OSS,TENTRB,MON
MON,APT,ASL,KVB,OSS,TRO,MON
MON,APT,ASL,KVB,STC,TRO,MON
MON,APT,ASL,KVB,TENTRB,TRO,MON
MON,APT,ASL,KVB,TEQTRC,TRO,MON
MON,APT,ASL,MID,NLNVAL,TRO,MON
MON,APT,ASL,MID,OSC,OSS,MON
MON,APT,ASL,MID,OSC,TENTRB,MON
MON,APT,ASL,MID,OSC,TRO,MON
MON,APT,ASL,MID,OSOVFB,TRO,MON
MON,APT,ASL,MID,OSS,TENTRB,MON
MON,APT,ASL,MID,OSS,TRO,MON
MON,APT,ASL,MID,STC,TRO,MON
MON,APT,ASL,MID,TENTRB,TRO,MON
MON,APT,ASL,MID,TEQTRC,TRO,MON
MON,APT,ASL,OSC,OSS,TRO,MON
MON,APT,ASL,OSC,TENTRB,TRO,MON
MON,APT,ASL,OSC,TEQTRC,TRO,MON
MON,APT,ASL,OSS,TENTRB,TRO,MON
MON,APT,ASL,OSS,TEQTRC,TRO,MON
MON,APT,DAB,KVB,MID,TRO,MON
MON,APT,DSA,GFC,KVB,MID,MON
MON,APT,DSA,GFC,KVB,TRO,MON
MON,APT,DSA,GFC,MID,TRO,MON
MON,APT,DSA,KVB,MID,OSC,MON
MON,APT,DSA,KVB,MID,OSS,MON
MON,APT,DSA,KVB,MID,TENTRB,MON
MON,APT,DSA,KVB,MID,TRO,MON
MON,APT,DSA,KVB,OSC,OSS,MON
MON,APT,DSA,KVB,OSC,TRO,MON
MON,APT,DSA,KVB,OSS,TRO,MON
MON,APT,DSA,KVB,TENTRB,TRO,MON
MON,APT,DSA,KVB,TEQTRC,TRO,MON
MON,APT,DSA,MID,OSC,OSS,MON
MON,APT,DSA,MID,OSC,TRO,MON
MON,APT,DSA,MID,OSS,TRO,MON
MON,APT,DSA,MID,TENTRB,TRO,MON
MON,APT,DSA,MID,TEQTRC,TRO,MON
MON,APT,DSA,OSC,OSS,TRO,MON
MON,APT,DSA,OSC,TENTRB,TRO,MON
MON,APT,DSA,OSS,TENTRB,TRO,MON
MON,APT,DSS,GFC,KVB,MID,MON
MON,APT,DSS,GFC,KVB,TRO,MON
MON,APT,DSS,GFC,MID,TRO,MON
MON,APT,DSS,KVB,MID,OSC,MON
MON,APT,DSS,KVB,MID,OSS,MON
MON,APT,DSS,KVB,MID,TENTRB,MON
MON,APT,DSS,KVB,MID,TRO,MON
MON,APT,DSS,KVB,OSC,OSS,MON
MON,APT,DSS,KVB,OSC,TRO,MON
MON,APT,DSS,KVB,OSS,TRO,MON
MON,APT,DSS,KVB,TENTRB,TRO,MON
MON,APT,DSS,KVB,TEQTRC,TRO,MON
MON,APT,DSS,MID,OSC,OSS,MON
MON,APT,DSS,MID,OSC,TRO,MON
MON,APT,DSS,MID,OSS,TRO,MON
MON,APT,DSS,MID,TENTRB,TRO,MON
MON,APT,DSS,MID,TEQTRC,TRO,MON
MON,APT,DSS,OSC,OSS,TRO,MON
MON,APT,DSS,OSC,TENTRB,TRO,MON
MON,APT,DSS,OSS,TENTRB,TRO,MON
MON,APT,GFC,KVB,MID,NLNVAL,MON
MON,APT,GFC,KVB,MID,OSC,MON
MON,APT,GFC,KVB,MID,OSOVFB,MON
MON,APT,GFC,KVB,MID,OSS,MON
MON,APT,GFC,KVB,MID,STC,MON
MON,APT,GFC,KVB,MID,TENTRB,MON
MON,APT,GFC,KVB,MID,TEQTRC,MON
MON,APT,GFC,KVB,MID,TRO,MON
MON,APT,GFC,KVB,NLNVAL,TRO,MON
MON,APT,GFC,KVB,OSC,OSS,MON
MON,APT,GFC,KVB,OSC,TENTRB,MON
MON,APT,GFC,KVB,OSC,TRO,MON
MON,APT,GFC,KVB,OSOVFB,TRO,MON
